TYPEQU,REG,DEP,UU2020,AAV2020,BV2012,EPCI,DEPCOM,PRES_2016,PRES_2021
B203,75,17,CSZ,315,17024,200041689,17367,1,0
A207,75,17,17130,513,17161,241700459,17369,1,0
A207,75,17,CSZ,51,17003,241700434,17373,1,0
B103,75,17,CSZ,51,17003,241700434,17373,1,0
D402,75,17,CSZ,51,17003,241700434,17373,1,0
D606,75,17,CSZ,51,17003,241700434,17373,1,0
F106,75,17,CSZ,315,17347,200041689,17374,1,0
E101,75,17,CSZ,51,17300,200041499,17376,1,0
F121,75,17,CSZ,51,17300,200041499,17376,1,0
A507,75,17,CSZ,CSZ,17241,200041523,17378,1,0
D232,75,17,CSZ,CSZ,17241,200041523,17378,1,0
D235,75,17,17403,131,17306,241700640,17380,1,0
D303,75,17,17403,131,17306,241700640,17380,1,0
D601,75,17,17403,131,17306,241700640,17380,1,0
D602,75,17,17403,131,17306,241700640,17380,1,0
F118,75,17,17403,131,17306,241700640,17380,1,0
G104,75,17,17403,131,17306,241700640,17380,1,0
B103,75,17,CSZ,CSZ,17434,200041614,17382,1,0
D111,75,17,17202,CSZ,17385,241700624,17385,1,0
D231,75,17,17202,CSZ,17385,241700624,17385,1,0
F102,75,17,17202,CSZ,17385,241700624,17385,1,0
F109,75,17,17202,CSZ,17385,241700624,17385,1,0
E101,75,17,CSZ,CSZ,17241,200041523,17386,1,0
E101,75,17,CSZ,120,17397,241700517,17387,1,0
A506,75,17,CSZ,575,17283,200041523,17388,1,0
A207,75,17,CSZ,131,17421,241700640,17393,1,0
D235,75,17,CSZ,131,17421,241700640,17393,1,0
F102,75,17,CSZ,131,17421,241700640,17393,1,0
F103,75,17,CSZ,131,17421,241700640,17393,1,0
B203,75,17,CSZ,369,17434,200041614,17394,1,0
A501,75,17,CSZ,120,17415,200036473,17395,1,0
B203,75,17,CSZ,51,17218,200041499,17396,1,0
F106,75,17,CSZ,51,17218,200041499,17396,1,0
B305,75,17,CSZ,CSZ,17397,200041689,17397,1,0
D235,75,17,CSZ,CSZ,17397,200041689,17397,1,0
F106,75,17,CSZ,CSZ,17397,200041689,17397,1,0
F118,75,17,CSZ,120,17283,200041523,17398,1,0
A301,75,17,CSZ,120,17415,200036473,17400,1,0
A501,75,17,CSZ,354,17197,200041523,17403,1,0
A507,75,17,CSZ,CSZ,17421,241700699,17406,1,0
B103,75,17,CSZ,120,17299,241700517,17408,1,0
B103,75,17,17403,131,17306,241700640,17409,1,0
F109,75,17,17403,131,17306,241700640,17409,1,0
B301,75,17,CSZ,CSZ,33389,200041523,17410,1,0
E101,75,17,CSZ,CSZ,33389,200041523,17410,1,0
A506,75,17,17109,CSZ,17093,241700624,17411,1,0
F201,75,17,17109,CSZ,17093,241700624,17411,1,0
F113,75,17,CSZ,120,17397,200036473,17412,1,0
A207,75,17,17401,120,17415,200036473,17415,1,0
B308,75,17,17401,120,17415,200036473,17415,1,0
D304,75,17,17401,120,17415,200036473,17415,1,0
A501,75,17,CSZ,354,17240,200041523,17417,1,0
B203,75,17,17601,51,17300,241700434,17420,1,0
D601,75,17,17601,51,17300,241700434,17420,1,0
G103,75,17,17601,51,17300,241700434,17420,1,0
A01G,75,17,17204,131,17421,241700640,17421,1,0
D238,75,17,17204,131,17421,241700640,17421,1,0
F106,75,17,17204,131,17421,241700640,17421,1,0
G101,75,17,17204,131,17421,241700640,17421,1,0
G104,75,17,17204,131,17421,241700640,17421,1,0
B305,75,17,CSZ,131,17131,241700640,17425,1,0
F114,75,17,CSZ,131,17131,241700640,17425,1,0
F113,75,17,CSZ,CSZ,17224,200041689,17428,1,0
G101,75,17,CSZ,CSZ,17224,200041689,17428,1,0
B206,75,17,17115,140,17299,200041762,17429,1,0
A301,75,17,CSZ,120,17415,241700517,17431,1,0
B305,75,17,CSZ,120,17415,241700517,17431,1,0
E101,75,17,17203,369,17434,200041614,17434,1,0
F117,75,17,17203,369,17434,200041614,17434,1,0
A501,75,17,CSZ,120,17397,200041689,17436,1,0
D233,75,17,CSZ,120,17397,200041689,17436,1,0
E01G,75,17,CSZ,120,17397,200041689,17436,1,0
D233,75,17,CSZ,51,17300,241700434,17443,1,0
A507,75,17,CSZ,120,17415,200036473,17444,1,0
A507,75,17,CSZ,152,17224,200041689,17446,1,0
B203,75,17,CSZ,152,17224,200041689,17446,1,0
D303,75,17,CSZ,152,17224,200041689,17446,1,0
G103,75,17,CSZ,152,17224,200041689,17446,1,0
A506,75,17,CSZ,51,17003,200041614,17447,1,0
G104,75,17,CSZ,CSZ,17397,200041689,17448,1,0
A01G,75,17,17402,140,17299,200041762,17449,1,0
B101,75,17,17402,140,17299,200041762,17449,1,0
B310,75,17,17402,140,17299,200041762,17449,1,0
B311,75,17,17402,140,17299,200041762,17449,1,0
D238,75,17,17301,464,17452,241700640,17452,1,0
D302,75,17,17301,464,17452,241700640,17452,1,0
G104,75,17,17301,464,17452,241700640,17452,1,0
G104,75,17,CSZ,140,17299,241700517,17453,1,0
A501,75,17,CSZ,354,17240,200041523,17454,1,0
D232,75,17,CSZ,140,17299,241700517,17455,1,0
A507,75,17,CSZ,369,17434,200041614,17457,1,0
F113,75,17,CSZ,369,17434,200041614,17457,1,0
F113,75,17,CSZ,315,17347,200041689,17459,1,0
B301,75,17,17403,131,17306,241700640,17461,1,0
B304,75,17,17403,131,17306,241700640,17461,1,0
B315,75,17,17403,131,17306,241700640,17461,1,0
D235,75,17,17402,51,17299,200041762,17463,1,0
A301,75,17,CSZ,354,17240,200041523,17468,1,0
B301,75,17,17106,51,17300,200041499,17472,1,0
D233,75,17,CSZ,63,79191,200041689,17474,1,0
A501,75,17,CSZ,354,17197,200041523,17476,1,0
D401,75,17,CSZ,51,17003,200041614,17480,1,0
E101,75,17,CSZ,51,17003,200041614,17480,1,0
A501,75,17,CSZ,51,17434,200041614,17482,1,0
B206,75,17,CSZ,51,17300,241700434,17483,1,0
G104,75,17,CSZ,51,17300,241700434,17483,1,0
B206,75,17,17114,140,17299,200041762,17484,1,0
E101,75,17,17114,140,17299,200041762,17484,1,0
B102,75,17,17109,CSZ,17093,241700624,17485,1,0
F116,75,17,17109,CSZ,17093,241700624,17485,1,0
A301,75,17,17101,CSZ,17385,241700624,17486,1,0
B206,75,17,17101,CSZ,17385,241700624,17486,1,0
A501,24,18,CSZ,64,18109,200066330,18001,1,0
B316,24,18,CSZ,64,18003,200066330,18003,1,0
E101,24,18,CSZ,64,18003,200066330,18003,1,0
D303,24,18,CSZ,64,18141,200066330,18004,1,0
F103,24,18,CSZ,64,18141,200066330,18004,1,0
A301,24,18,CSZ,64,18207,241800507,18008,1,0
A206,24,18,CSZ,403,18015,200000933,18011,1,0
A301,24,18,CSZ,97,58059,200032514,18012,1,0
B203,24,18,CSZ,97,58059,200032514,18012,1,0
B206,24,18,18201,403,18015,200000933,18015,1,0
C303,24,18,18201,403,18015,200000933,18015,1,0
D111,24,18,18201,403,18015,200000933,18015,1,0
D303,24,18,18201,403,18015,200000933,18015,1,0
F109,24,18,18201,403,18015,200000933,18015,1,0
F102,24,18,CSZ,64,18003,200066330,18016,1,0
F113,24,18,CSZ,64,18003,200066330,18016,1,0
F113,24,18,CSZ,CSZ,18242,241800432,18017,1,0
B301,24,18,18105,64,18033,241800374,18018,1,0
F101,24,18,18105,64,18033,241800374,18018,1,0
G102,24,18,18105,64,18033,241800374,18018,1,0
B203,24,18,CSZ,64,18003,200066330,18019,1,0
G102,24,18,CSZ,64,18003,200066330,18019,1,0
F102,24,18,CSZ,254,58086,200069227,18020,1,0
A301,24,18,CSZ,CSZ,18197,241800424,18021,1,0
A301,24,18,CSZ,403,18015,200069227,18022,1,0
B203,24,18,CSZ,403,18015,200069227,18022,1,0
A205,24,18,CSZ,64,18033,241800374,18023,1,0
D104,24,18,CSZ,64,18033,241800374,18023,1,0
A206,24,18,CSZ,97,58059,200032514,18025,1,0
A507,24,18,CSZ,97,58059,200032514,18025,1,0
D303,24,18,CSZ,97,58059,200032514,18025,1,0
A507,24,18,18102,CSZ,58086,200069227,18026,1,0
B316,24,18,18102,CSZ,58086,200069227,18026,1,0
A206,24,18,CSZ,64,18033,200007177,18027,1,0
B203,24,18,CSZ,64,18033,200007177,18027,1,0
A301,24,18,CSZ,64,18033,241800507,18028,1,0
D201,24,18,CSZ,403,18015,200000933,18030,1,0
E101,24,18,CSZ,403,18015,200000933,18030,1,0
F102,24,18,CSZ,403,18015,200000933,18030,1,0
F116,24,18,CSZ,403,18015,200000933,18030,1,0
F117,24,18,CSZ,403,18015,200000933,18030,1,0
G104,24,18,CSZ,403,18015,200000933,18030,1,0
A206,24,18,CSZ,64,18087,200007177,18031,1,0
A501,24,18,CSZ,64,18087,200007177,18031,1,0
E101,24,18,CSZ,64,18087,200007177,18031,1,0
G103,24,18,CSZ,64,18087,200007177,18031,1,0
D402,24,18,CSZ,254,58086,200069227,18032,1,0
C303,24,18,18501,64,18033,241800507,18033,1,0
F119,24,18,18501,64,18033,241800507,18033,1,0
B203,24,18,CSZ,64,18033,200066330,18035,1,0
A506,24,18,CSZ,208,18279,200070571,18036,1,0
B301,24,18,CSZ,CSZ,18015,200000933,18037,1,0
F109,24,18,CSZ,300,18197,200036135,18038,1,0
G102,24,18,CSZ,300,18197,200036135,18038,1,0
G102,24,18,CSZ,555,18241,200069227,18039,1,0
B203,24,18,CSZ,64,18087,241800424,18040,1,0
A301,24,18,CSZ,300,18197,200027076,18046,1,0
G103,24,18,CSZ,403,18109,200000933,18047,1,0
A206,24,18,CSZ,300,18197,200036135,18052,1,0
A501,24,18,CSZ,300,18197,200036135,18052,1,0
B311,24,18,CSZ,CSZ,18057,200049484,18057,1,0
D104,24,18,CSZ,CSZ,18057,200049484,18057,1,0
G104,24,18,CSZ,CSZ,18057,200049484,18057,1,0
D235,24,18,CSZ,64,18197,200027076,18058,1,0
E101,24,18,CSZ,64,18197,200027076,18058,1,0
D221,24,18,CSZ,CSZ,18057,200049484,18059,1,0
F116,24,18,CSZ,CSZ,18057,200049484,18059,1,0
F121,24,18,CSZ,CSZ,18057,200049484,18059,1,0
G102,24,18,CSZ,CSZ,18057,200049484,18059,1,0
A301,24,18,CSZ,64,18087,200027076,18063,1,0
F113,24,18,CSZ,64,18087,200027076,18063,1,0
A501,24,18,CSZ,208,18279,200070571,18064,1,0
A301,24,18,CSZ,64,18207,241800457,18066,1,0
F103,24,18,CSZ,64,18207,241800457,18066,1,0
A501,24,18,CSZ,403,18015,200000933,18067,1,0
D232,24,18,CSZ,403,18015,200000933,18067,1,0
E101,24,18,CSZ,403,18015,200069227,18070,1,0
A301,24,18,CSZ,97,58194,200011781,18075,1,0
B203,24,18,CSZ,97,58194,200011781,18075,1,0
B305,24,18,CSZ,97,58194,200011781,18075,1,0
B203,24,18,CSZ,300,18197,200036135,18076,1,0
F103,24,18,CSZ,300,18197,200036135,18076,1,0
A301,24,18,CSZ,CSZ,58059,200032514,18077,1,0
D201,24,18,CSZ,64,18197,200027076,18078,1,0
A301,24,18,CSZ,555,18241,200069227,18079,1,0
A205,24,18,CSZ,CSZ,18057,200049484,18083,1,0
D233,24,18,CSZ,CSZ,18057,200049484,18083,1,0
A01G,24,18,18106,64,18087,241800424,18087,1,0
B305,24,18,18106,64,18087,241800424,18087,1,0
B311,24,18,18106,64,18087,241800424,18087,1,0
E101,24,18,18106,64,18087,241800424,18087,1,0
G104,24,18,18106,64,18087,241800424,18087,1,0
G102,24,18,CSZ,403,18015,200000933,18088,1,0
B203,24,18,CSZ,CSZ,18197,200049484,18089,1,0
A206,24,18,CSZ,64,18033,241800374,18090,1,0
B203,24,18,CSZ,64,18033,241800374,18090,1,0
E101,24,18,CSZ,64,18033,241800374,18090,1,0
F116,24,18,CSZ,64,18033,241800374,18090,1,0
B203,24,18,CSZ,300,18197,200036135,18091,1,0
A501,24,18,18105,64,18033,241800374,18092,1,0
A301,24,18,CSZ,CSZ,18241,200069227,18094,1,0
E101,24,18,CSZ,64,18141,200090561,18096,1,0
F102,24,18,18501,64,18033,200066330,18097,1,0
G102,24,18,18501,64,18033,200066330,18097,1,0
F116,24,18,CSZ,CSZ,58059,200032514,18099,1,0
F102,24,18,CSZ,97,18108,200011781,18101,1,0
E101,24,18,CSZ,CSZ,18242,241800432,18102,1,0
D233,24,18,CSZ,208,18279,200090561,18103,1,0
G104,24,18,CSZ,208,18279,200090561,18103,1,0
B203,24,18,CSZ,64,18033,241800374,18105,1,0
E101,24,18,CSZ,64,18033,241800374,18105,1,0
A207,24,18,CSZ,CSZ,18242,241800432,18106,1,0
B301,24,18,18104,97,18108,200011781,18108,1,0
B305,24,18,18104,97,18108,200011781,18108,1,0
G104,24,18,18104,97,18108,200011781,18108,1,0
F102,24,18,CSZ,64,18109,200066330,18109,1,0
A206,24,18,CSZ,563,58059,200032514,18110,1,0
B203,24,18,CSZ,CSZ,18197,200049484,18112,1,0
F116,24,18,CSZ,CSZ,18197,200049484,18112,1,0
D703,24,18,CSZ,300,18197,200049484,18114,1,0
F103,24,18,CSZ,300,18197,200049484,18114,1,0
F113,24,18,CSZ,300,18197,200049484,18114,1,0
A501,24,18,CSZ,CSZ,18109,200000933,18115,1,0
A301,24,18,CSZ,555,18241,200069227,18116,1,0
A501,24,18,CSZ,CSZ,18241,200069227,18117,1,0
B203,24,18,CSZ,CSZ,18241,200069227,18117,1,0
G103,24,18,CSZ,CSZ,18241,200069227,18117,1,0
F102,24,18,CSZ,97,58194,200011781,18118,1,0
E101,24,18,CSZ,CSZ,58059,200032514,18120,1,0
B203,24,18,18102,254,58086,200069227,18125,1,0
D235,24,18,18102,254,58086,200069227,18125,1,0
C303,24,18,CSZ,CSZ,36046,200027076,18127,1,0
A301,24,18,CSZ,300,18197,200049484,18130,1,0
A507,24,18,CSZ,CSZ,58059,200032514,18132,1,0
F102,24,18,CSZ,CSZ,58059,200032514,18132,1,0
A205,24,18,CSZ,208,18279,200070571,18134,1,0
D201,24,18,CSZ,208,18279,200070571,18134,1,0
G102,24,18,CSZ,CSZ,18057,200049484,18135,1,0
A501,24,18,CSZ,300,18197,200036135,18136,1,0
F116,24,18,CSZ,300,18197,200036135,18136,1,0
A301,24,18,CSZ,CSZ,36088,241800457,18137,1,0
E101,24,18,CSZ,CSZ,36088,241800457,18137,1,0
F103,24,18,CSZ,CSZ,36088,241800457,18137,1,0
F106,24,18,CSZ,CSZ,36088,241800457,18137,1,0
A206,24,18,CSZ,64,18033,241800507,18138,1,0
A206,24,18,CSZ,97,58059,200011781,18139,1,0
D402,24,18,CSZ,208,18279,200090561,18140,1,0
A01G,24,18,18203,64,18141,241800507,18141,1,0
A506,24,18,18203,64,18141,241800507,18141,1,0
B315,24,18,18203,64,18141,241800507,18141,1,0
F101,24,18,18203,64,18141,241800507,18141,1,0
A301,24,18,CSZ,300,18197,200036135,18142,1,0
A501,24,18,CSZ,97,58194,200011781,18143,1,0
A501,24,18,CSZ,555,18241,200069227,18144,1,0
B310,24,18,CSZ,555,18241,200069227,18144,1,0
F106,24,18,CSZ,555,18241,200069227,18144,1,0
A301,24,18,CSZ,403,18015,200000933,18147,1,0
D232,24,18,CSZ,208,18279,200090561,18150,1,0
A501,24,18,CSZ,300,18197,200049484,18153,1,0
E101,24,18,CSZ,300,18197,200049484,18153,1,0
A301,24,18,CSZ,64,18003,200066330,18156,1,0
B203,24,18,CSZ,64,18003,200066330,18156,1,0
B301,24,18,CSZ,64,18003,200066330,18156,1,0
A501,24,18,CSZ,64,18033,200066330,18158,1,0
A506,24,18,CSZ,64,18033,200066330,18158,1,0
A206,24,18,CSZ,CSZ,41232,200000933,18159,1,0
D201,24,18,CSZ,CSZ,41232,200000933,18159,1,0
E101,24,18,CSZ,CSZ,41232,200000933,18159,1,0
G102,24,18,CSZ,CSZ,41232,200000933,18159,1,0
A205,24,18,CSZ,64,18108,200007177,18160,1,0
A507,24,18,CSZ,64,18108,200007177,18160,1,0
F114,24,18,CSZ,64,18108,200007177,18160,1,0
G102,24,18,CSZ,64,18108,200007177,18160,1,0
B311,24,18,CSZ,64,18241,200066330,18162,1,0
E101,24,18,CSZ,64,18241,200066330,18162,1,0
B315,24,18,CSZ,208,18141,200090561,18165,1,0
A501,24,18,CSZ,64,18033,241800374,18166,1,0
F103,24,18,CSZ,CSZ,18241,200069227,18168,1,0
F116,24,18,CSZ,CSZ,18241,200069227,18168,1,0
A501,24,18,CSZ,403,18015,200000933,18170,1,0
B203,24,18,CSZ,403,18015,200000933,18170,1,0
E101,24,18,CSZ,403,18015,200000933,18170,1,0
A501,24,18,CSZ,300,18197,200036135,18171,1,0
F116,24,18,CSZ,300,18197,200036135,18171,1,0
A205,24,18,18301,300,18197,200036135,18172,1,0
D221,24,18,18301,300,18197,200036135,18172,1,0
A507,24,18,CSZ,64,18033,241800374,18174,1,0
E101,24,18,CSZ,64,18033,200066330,18179,1,0
F101,24,18,CSZ,64,18033,241800507,18180,1,0
F112,24,18,CSZ,64,18033,241800507,18180,1,0
D232,24,18,CSZ,64,18207,241800457,18181,1,0
F102,24,18,CSZ,403,18015,200000933,18185,1,0
F103,24,18,CSZ,64,18141,200070571,18186,1,0
F111,24,18,CSZ,64,18141,200070571,18186,1,0
F113,24,18,CSZ,64,18141,200070571,18186,1,0
F121,24,18,CSZ,64,18141,200070571,18186,1,0
B203,24,18,CSZ,CSZ,23031,200049484,18187,1,0
D201,24,18,CSZ,CSZ,23031,200049484,18187,1,0
D232,24,18,CSZ,CSZ,23031,200049484,18187,1,0
A501,24,18,CSZ,CSZ,18057,200049484,18193,1,0
A205,24,18,CSZ,64,18003,200066330,18194,1,0
A207,24,18,CSZ,64,18003,200066330,18194,1,0
F106,24,18,CSZ,CSZ,18242,241800432,18195,1,0
F108,24,18,CSZ,CSZ,18242,241800432,18195,1,0
B103,24,18,18301,300,18197,200036135,18197,1,0
C605,24,18,18301,300,18197,200036135,18197,1,0
D104,24,18,18301,300,18197,200036135,18197,1,0
D236,24,18,18301,300,18197,200036135,18197,1,0
D238,24,18,18301,300,18197,200036135,18197,1,0
F109,24,18,CSZ,64,18087,241800424,18204,1,0
B101,24,18,18501,64,18033,241800507,18205,1,0
D108,24,18,18501,64,18033,241800507,18205,1,0
D233,24,18,CSZ,64,18033,200066330,18206,1,0
A501,24,18,CSZ,254,18241,200069227,18208,1,0
B205,24,18,18501,64,18033,241800507,18213,1,0
B311,24,18,18501,64,18033,241800507,18213,1,0
B316,24,18,18501,64,18033,241800507,18213,1,0
D243,24,18,18501,64,18033,241800507,18213,1,0
G102,24,18,18501,64,18033,241800507,18213,1,0
G102,24,18,18401,208,18279,200090561,18214,1,0
A301,24,18,CSZ,CSZ,36046,200049484,18216,1,0
D232,24,18,CSZ,64,18033,241800507,18218,1,0
D303,24,18,CSZ,64,18141,200090561,18219,1,0
A507,24,18,CSZ,97,58059,200032514,18220,1,0
A301,24,18,CSZ,CSZ,18057,200049484,18225,1,0
F116,24,18,CSZ,208,18279,200090561,18228,1,0
A205,24,18,18101,555,18241,200069227,18233,1,0
B304,24,18,18101,555,18241,200069227,18233,1,0
D104,24,18,18101,555,18241,200069227,18233,1,0
D201,24,18,18101,555,18241,200069227,18233,1,0
A507,24,18,CSZ,64,18197,200027076,18236,1,0
F116,24,18,CSZ,109,18197,200049484,18238,1,0
D221,24,18,CSZ,CSZ,58059,200032514,18240,1,0
G102,24,18,CSZ,CSZ,58059,200032514,18240,1,0
D206,24,18,18101,555,18241,200069227,18241,1,0
D221,24,18,18101,555,18241,200069227,18241,1,0
D231,24,18,18101,555,18241,200069227,18241,1,0
D303,24,18,18101,555,18241,200069227,18241,1,0
F114,24,18,18101,555,18241,200069227,18241,1,0
A206,24,18,CSZ,300,18197,200049484,18245,1,0
F116,24,18,CSZ,64,18087,241800424,18248,1,0
A507,24,18,CSZ,555,18241,200069227,18249,1,0
E101,24,18,CSZ,64,18087,200027076,18250,1,0
A301,24,18,CSZ,64,18003,200066330,18253,1,0
A501,24,18,CSZ,64,18003,200066330,18253,1,0
A301,24,18,CSZ,64,18033,241800374,18254,1,0
A501,24,18,18102,254,58086,200069227,18257,1,0
D233,24,18,CSZ,555,18241,200069227,18258,1,0
D303,24,18,CSZ,555,18241,200069227,18258,1,0
G103,24,18,CSZ,208,18279,200090561,18263,1,0
F116,24,18,CSZ,403,18015,200069227,18264,1,0
A206,24,18,CSZ,97,18108,200011781,18265,1,0
D201,24,18,CSZ,97,18108,200011781,18265,1,0
G102,24,18,CSZ,CSZ,18197,200049484,18266,1,0
A205,24,18,18107,64,18033,241800507,18267,1,0
A507,24,18,18107,64,18033,241800507,18267,1,0
D243,24,18,18107,64,18033,241800507,18267,1,0
E101,24,18,18107,64,18033,241800507,18267,1,0
B203,24,18,CSZ,300,18197,200027076,18270,1,0
D202,24,18,CSZ,64,18033,200066330,18271,1,0
A501,24,18,CSZ,CSZ,18241,200069227,18272,1,0
D601,24,18,CSZ,CSZ,18241,200069227,18272,1,0
A507,24,18,CSZ,64,18197,200027076,18273,1,0
D203,24,18,18401,208,18279,200090561,18279,1,0
D210,24,18,18401,208,18279,200090561,18279,1,0
D213,24,18,18401,208,18279,200090561,18279,1,0
B203,24,18,CSZ,64,18033,200066330,18280,1,0
A206,24,18,CSZ,64,18141,200090561,18281,1,0
A301,24,18,CSZ,64,18033,241800374,18282,1,0
F113,24,18,CSZ,64,18033,241800374,18282,1,0
A301,24,18,CSZ,64,18207,241800457,18285,1,0
A501,24,18,CSZ,64,18087,241800507,18288,1,0
B203,24,18,CSZ,64,18087,241800374,18289,1,0
E101,24,18,CSZ,208,18141,200090561,18290,1,0
A506,75,19,19201,87,19005,200043172,19005,1,0
B301,75,19,19201,87,19005,200043172,19005,1,0
A501,75,19,CSZ,271,19019,200066769,19007,1,0
D231,75,19,CSZ,206,19272,241927201,19009,1,0
F106,75,19,19104,599,19010,200066751,19010,1,0
G104,75,19,19104,599,19010,200066751,19010,1,0
A205,75,19,CSZ,CSZ,19121,200066603,19011,1,0
B316,75,19,CSZ,CSZ,19121,200066603,19011,1,0
D231,75,19,CSZ,CSZ,19121,200066603,19011,1,0
D605,75,19,CSZ,CSZ,19121,200066603,19011,1,0
A301,75,19,CSZ,271,19019,200066769,19012,1,0
A206,75,19,CSZ,87,19031,200066769,19013,1,0
D201,75,19,CSZ,87,19031,200066769,19013,1,0
G104,75,19,CSZ,87,19031,200066769,19013,1,0
B301,75,19,CSZ,CSZ,15120,200066751,19014,1,0
G102,75,19,CSZ,87,19153,200043172,19015,1,0
G104,75,19,CSZ,87,19153,200043172,19015,1,0
B301,75,19,CSZ,271,19019,200066769,19019,1,0
D108,75,19,CSZ,271,19019,200066769,19019,1,0
D221,75,19,CSZ,271,19019,200066769,19019,1,0
G104,75,19,CSZ,271,19019,200066769,19019,1,0
A301,75,19,CSZ,CSZ,19121,200066603,19022,1,0
A507,75,19,CSZ,87,19031,200066769,19023,1,0
A501,75,19,CSZ,CSZ,19121,200066603,19024,1,0
D603,75,19,CSZ,CSZ,19121,200066603,19024,1,0
F106,75,19,CSZ,CSZ,19121,200066603,19024,1,0
B311,75,19,19102,471,19028,200066744,19028,1,0
B313,75,19,19102,471,19028,200066744,19028,1,0
D709,75,19,19102,471,19028,200066744,19028,1,0
G103,75,19,19102,471,19028,200066744,19028,1,0
A301,75,19,CSZ,CSZ,19138,200066769,19029,1,0
A507,75,19,CSZ,CSZ,19138,200066769,19029,1,0
A208,75,19,557,87,19031,200043172,19031,1,0
D304,75,19,557,87,19031,200043172,19031,1,0
D601,75,19,557,87,19031,200043172,19031,1,0
D605,75,19,557,87,19031,200043172,19031,1,0
D221,75,19,CSZ,CSZ,19269,200066744,19033,1,0
B315,75,19,CSZ,CSZ,19269,200066645,19036,1,0
D221,75,19,CSZ,CSZ,19269,200066645,19036,1,0
G102,75,19,CSZ,CSZ,19269,200066645,19036,1,0
D233,75,19,CSZ,206,19276,241927201,19037,1,0
G103,75,19,CSZ,206,19276,241927201,19037,1,0
A301,75,19,CSZ,599,19010,200066751,19045,1,0
E101,75,19,CSZ,599,19010,200066751,19045,1,0
A301,75,19,CSZ,87,19031,200043172,19047,1,0
A207,75,19,CSZ,206,19272,241927201,19048,1,0
A207,75,19,CSZ,CSZ,19073,241900133,19051,1,0
A207,75,19,CSZ,309,19275,200066744,19055,1,0
A507,75,19,CSZ,206,19073,241927201,19056,1,0
D235,75,19,CSZ,87,19138,200066769,19057,1,0
D232,75,19,CSZ,309,19136,200066744,19058,1,0
F103,75,19,CSZ,309,19136,200066744,19058,1,0
A501,75,19,CSZ,558,19276,241927243,19060,1,0
B203,75,19,CSZ,206,19272,241927201,19061,1,0
A507,75,19,CSZ,206,19073,241927201,19062,1,0
G102,75,19,CSZ,206,19073,241927201,19062,1,0
G104,75,19,261,87,24547,200043172,19066,1,0
F111,75,19,CSZ,CSZ,19136,200066744,19071,1,0
B301,75,19,19101,87,19031,200043172,19072,1,0
A302,75,19,19105,499,19073,241900133,19073,1,0
D213,75,19,19105,499,19073,241900133,19073,1,0
E101,75,19,CSZ,206,19272,241927201,19075,1,0
B203,75,19,CSZ,558,19276,241927243,19079,1,0
A206,75,19,CSZ,CSZ,19275,200066744,19080,1,0
B203,75,19,CSZ,CSZ,19275,200066744,19080,1,0
B316,75,19,CSZ,CSZ,19275,200066744,19080,1,0
G103,75,19,CSZ,CSZ,19275,200066744,19080,1,0
G102,75,19,CSZ,206,19272,241927201,19085,1,0
A301,75,19,CSZ,CSZ,19010,200066751,19086,1,0
A501,75,19,CSZ,CSZ,19010,200066751,19086,1,0
A301,75,19,CSZ,CSZ,19073,200066645,19087,1,0
A01G,75,19,CSZ,87,19153,200043172,19094,1,0
A301,75,19,CSZ,206,19272,241927201,19098,1,0
G103,75,19,CSZ,206,19276,241927201,19100,1,0
B102,75,19,19401,206,19272,241927201,19101,1,0
B305,75,19,19401,206,19272,241927201,19101,1,0
B315,75,19,19401,206,19272,241927201,19101,1,0
D201,75,19,19401,206,19272,241927201,19101,1,0
E101,75,19,19401,206,19272,241927201,19101,1,0
A01G,75,19,CSZ,499,19073,241900133,19106,1,0
D108,75,19,CSZ,499,19073,241900133,19106,1,0
D232,75,19,CSZ,499,19073,241900133,19106,1,0
D401,75,19,CSZ,499,19073,241900133,19106,1,0
F103,75,19,CSZ,499,19073,241900133,19106,1,0
D201,75,19,557,87,19031,200043172,19107,1,0
A507,75,19,CSZ,87,19153,200043172,19109,1,0
B310,75,19,CSZ,87,19153,200043172,19109,1,0
D231,75,19,CSZ,87,19153,200043172,19109,1,0
D201,75,19,CSZ,309,19275,200066744,19113,1,0
D232,75,19,CSZ,309,19275,200066744,19114,1,0
E101,75,19,CSZ,87,19138,200066769,19115,1,0
A301,75,19,CSZ,87,19031,200043172,19117,1,0
A507,75,19,CSZ,87,19031,200043172,19117,1,0
A205,75,19,CSZ,CSZ,19276,241927201,19118,1,0
A301,75,19,CSZ,CSZ,19276,241927201,19118,1,0
E101,75,19,CSZ,CSZ,19276,241927201,19118,1,0
A506,75,19,CSZ,CSZ,19121,200066603,19121,1,0
D231,75,19,CSZ,CSZ,19121,200066603,19121,1,0
D235,75,19,CSZ,CSZ,19121,200066603,19121,1,0
B101,75,19,557,87,19031,200043172,19123,1,0
B304,75,19,557,87,19031,200043172,19123,1,0
A507,75,19,CSZ,87,19031,200043172,19124,1,0
E101,75,19,CSZ,87,19031,200043172,19124,1,0
A206,75,19,CSZ,CSZ,19276,241927243,19129,1,0
A206,75,19,CSZ,309,19136,200066744,19130,1,0
B203,75,19,CSZ,309,19136,200066744,19130,1,0
A206,75,19,CSZ,CSZ,19276,241927243,19131,1,0
A301,75,19,CSZ,CSZ,19010,200066751,19133,1,0
B316,75,19,CSZ,309,19275,200066744,19134,1,0
